cerbak,https://kbbi.kata.web.id/cerbak/,cer.bak,sangat suka makan (tidak pantang makanan apa pun); rakus
cerdas,https://kbbi.kata.web.id/cerdas/,cer.das,"(1) sempurna perkembangan akal budinya (untuk berpikir, mengerti, dan sebagainya) ; tajam pikiran: sekolah bertujuan mendidik anak agar menjadi orang yang cerdas lagi baik budi; (2) sempurna pertumbuhan tubuhnya (sehat, kuat): biarpun kecil badannya, tidak kurang cerdas nya"
cerdik,https://kbbi.kata.web.id/cerdik/,cer.dik,"(1) cepat mengerti (tentang situasi dan sebagainya) dan pandai mencari pemecahannya dan sebagainya; panjang akal: jika jadi pedagang, selain harus pandai berdagang, harus cerdik pula; (2) banyak akalnya (tipu muslihatnya); licik; licin: dia seorang penipu yang cerdik , lima kali berhasil lolos dari penangkapan polisi"
cergas,https://kbbi.kata.web.id/cergas/,cer.gas,tangkas dan giat; gesit; cekatan: dulu dia juga anggota partai yang cergas
ceriwis,https://kbbi.kata.web.id/ceriwis/,ce.ri.wis,sangat suka bercakap-cakap; banyak omong: sudah umum setiap gadis itu ceriwis
cermat,https://kbbi.kata.web.id/cermat/,cer.mat,(1) penuh minat (perhatian); saksama; teliti: ia mengerjakan soal-soal hitungan dengan cermat; (2) berhati-hati dalam memakai uang dan sebagainya; hemat: ia seorang wanita yang cermat sehingga tidak ada uangnya yang terhambur begitu saja
ceroboh,https://kbbi.kata.web.id/ceroboh/,ce.ro.boh,(1) tidak sopan; kasar (kurang ajar dan sebagainya) : anak itu sangat ceroboh terhadap orang tuanya; (2) keji: buruk mukanya lagi ceroboh hatinya; (3) sembrono; tidak berhati-hati; tidak cermat; tidak dipikirkan baik-baik: ia sangat ceroboh sehingga pekerjaannya banyak yang kurang beres; (4) tidak rapi; tidak bersih; gabas
cespleng,https://kbbi.kata.web.id/cespleng/,ces.pleng,"cakapan (tidak baku) manjur (mujarab) sekali (tentang obat-obatan dan sebagainya) : obat ini betul-betul cespleng , sekali diminum penyakit akan hilang"
cetek,https://kbbi.kata.web.id/cetek/,ce.tek,"dialek melayu jakarta (1) tidak jauh jaraknya dari permukaan ke dasar (tentang sungai, sumur, dan sebagainya) ; dangkal; tohor; (2) kiasan tidak mendalam (tentang pengetahuan dan sebagainya) "
cialat,https://kbbi.kata.web.id/cialat/,ci.a.lat,celaka
cicik,https://kbbi.kata.web.id/cicik/,ci.cik-men.ci.cik,jijik
cilik,https://kbbi.kata.web.id/cilik/,ci.lik,"kecil: ia seorang gadis cilik , usianya baru empat tahun"
cingangah,https://kbbi.kata.web.id/cingangah/,ci.nga.ngah-ter.ci.nga.ngah,terbuka lebar; ternganga
cingkrang,https://kbbi.kata.web.id/cingkrang/,cing.krang,terlalu pendek
cobar-cabir,https://kbbi.kata.web.id/cobar-cabir/,co.bar-ca.bir,koyak pada beberapa tempat; cabik-cabik
cocok,https://kbbi.kata.web.id/cocok/,co.cok,"(1) sama benar; tidak berlainan: pendapatnya cocok dengan pendapatku; (2) sepadan; sesuai: dia bebas mencari pekerjaan yang cocok dengan kecakapannya; (3) betul; tepat: ramalannya cocok; arlojimu tidak cocok; (4) berpatutan (dengan); berpadanan (dengan): warna sepatu ini cocok dengan baju yang kaupakai; perkataannya cocok dengan perbuatannya; (5) senang (suka) dengan; setuju di hati: kalau cocok , boleh tuan beli; (6) serasi; baik benar untuk: obat itu sudah diminumnya, tetapi tidak cocok; (7) setuju; sepakat; akur: ia minta berhenti sebab tidak cocok dengan atasannya; (8) kena benar; pas benar: kunci ini cocok juga untuk lemariku; (9) seimbang; sepadan: hadiah itu sudah cocok dengan jasanya; (10) memenuhi (syarat dan sebagainya) untuk; baik (layak) untuk: tanah ini sangat cocok untuk ditanami sayur-sayuran; rumah ini hanya cocok untuk restoran"
comor,https://kbbi.kata.web.id/comor/,co.mor,arkais (tidak lazim) kotor sekali; comot
comot-comot,https://kbbi.kata.web.id/comot-comot/,co.mot-co.mot,sangat kotor
compang-camping,https://kbbi.kata.web.id/compang-camping/,com.pang-cam.ping,koyak-koyak memanjang
compes,https://kbbi.kata.web.id/compes/,com.pes,"sumbing-sumbing pada tepi pisau (piring, cangkir, dan sebagainya) : piring itu compes"
congeh,https://kbbi.kata.web.id/congeh/,co.ngeh,terbuka; ternganga (tentang luka)
congget,https://kbbi.kata.web.id/congget/,,ter.cong.get-cong.get terangkat-angkat naik turun (tentang ekor burung dan sebagainya) 
conggok,https://kbbi.kata.web.id/conggok/,cong.gok,tegak; congok
congkah-cangkih,https://kbbi.kata.web.id/congkah-cangkih/,cong.kah-cang.kih,mencuat ke sana ke mari; tidak rata dan tidak teratur; berantakan tidak keruan
corak-carik,https://kbbi.kata.web.id/corak-carik/,co.rak-ca.rik,banyak cariknya; koyak-koyak; cabik-cabik
corot,https://kbbi.kata.web.id/corot/,co.rot,terakhir
crat-crit,https://kbbi.kata.web.id/crat-crit/,,cakapan (tidak baku) (tentang air) keluar sedikit-sedikit karena mendapat tekanan
cua,https://kbbi.kata.web.id/cua/,cu.a,arkais (tidak lazim) kecewa; tidak senang
cuai,https://kbbi.kata.web.id/cuai/,cu.ai,(1) remeh; tidak penting; tidak berharga; (2) lalai
cuak,https://kbbi.kata.web.id/cuak/,cu.ak,arkais (tidak lazim) takut; gentar
cuek,https://kbbi.kata.web.id/cuek/,cu.ek,cakapan (tidak baku) masa bodoh; tidak acuh
cuil,https://kbbi.kata.web.id/cuil/,cu.il-men.cu.il,rompal sedikit pada bagian pinggir atau luarnya
culun,https://kbbi.kata.web.id/culun/,cu.lun,kecil: kotamadya cirebon bagaikan seorang gadis culun yang telah beranjak dewasa
cumengkling,https://kbbi.kata.web.id/cumengkling/,cu.meng.kling,"nyaring atau lantang, tetapi empuk dan sedap didengar (tentang suara)"
cumil,https://kbbi.kata.web.id/cumil/,cu.mil,manis; menarik
cungap,https://kbbi.kata.web.id/cungap/,,"cu.ngap , cu.ngap-ca.ngipmengap-mengap (susah bernapas)"
cupai,https://kbbi.kata.web.id/cupai/,cu.pai,lalai; lengah
cupar,https://kbbi.kata.web.id/cupar/,cu.par,sangat pelit dan selalu mencampuri urusan dapur atau pekerjaan orang perempuan (tentang seorang laki-laki)
curam,https://kbbi.kata.web.id/curam/,cu.ram,terjal dan dalam: jurang yang curam; tebing yang curam
curang,https://kbbi.kata.web.id/curang/,cu.rang,tidak jujur; tidak lurus hati; tidak adil: orang yang munafik senantiasa berhati curang
curiah,https://kbbi.kata.web.id/curiah/,cu.ri.ah,"berasal dari bahasa minangkabau suka bercakap-cakap; ramah-tamah: ada pula yang curiah , belum ditanya sudah menyebutkan namanya"
curiga,https://kbbi.kata.web.id/curiga/,cu.ri.ga,"(1) berhati-hati atau berwaswas (karena khawatir, menaruh syak, dan sebagainya) : kita harus tetap curiga karena banyak pengacau yang berkedok sebagai pembela bangsa; (2) (merasa) kurang percaya atau sangsi terhadap kebenaran atau kejujuran seseorang (takut dikhianati dan sebagainya) : ibu curiga akan kebenaran ceritaku"
cutel,https://kbbi.kata.web.id/cutel/,cu.tel,tamat; habis (tentang cerita dan sebagainya) ; berakhir
dadakan,https://kbbi.kata.web.id/dadakan/,da.dak.an,datang dengan tiba-tiba: dia terkejut mendapat serangan dadakan
dag-dig-dug,https://kbbi.kata.web.id/dag-dig-dug/,,berdebar-debar (tentang jantung) karena sangat ketakutan
dahsyat,https://kbbi.kata.web.id/dahsyat/,dah.syat,(1) mengerikan; menakutkan: tabrakan kereta api yang terjadi di daerah itu sangat dahsyat; (2) hebat; amat sangat: meriam berdentuman amat dahsyat bunyinya; (3) kalau takut; bingung; ketakutan; kebingungan: memberi dahsyat; menaruh dahsyat
daim,https://kbbi.kata.web.id/daim/,da.im,berasal dari bahasa arab tetap selama-lamanya; langgeng; kekal; abadi
dakar,https://kbbi.kata.web.id/dakar/,da.kar,"(1) tetap tidak mau menurut (mengalah, menyerah); keras kepala; tegar hati; (2) terlalu berani (tanpa perhitungan); nekatlihat zakar"
dakik,https://kbbi.kata.web.id/dakik/,da.kik,tidak dapat dibagi; subtil; halus
damai,https://kbbi.kata.web.id/damai/,da.mai,tenteram; tenang: betapa damai hati kami; (3) nomina (kata benda) keadaan tidak bermusuhan; rukun: penduduk kampung itu selalu hidup dengan damai; semuanya dapat diselesaikan secara damai
dampeng,https://kbbi.kata.web.id/dampeng/,dam.peng,bersilat beramai-ramai berdekat-dekat membentuk sebuah lingkaran (lingkungan) dengan diiringi nyanyian
damping,https://kbbi.kata.web.id/damping/,dam.ping,dekat; karib; rapat (tentang persaudaraan dan sebagainya) : jauh di mata damping di hatilihat dampenglihat dumping
datar,https://kbbi.kata.web.id/datar/,da.tar,berpermukaan rata; tidak turun naik; tidak tinggi rendah; tidak berbukit-bukit: permukaan laut itu datar bagai cermin
dauk,https://kbbi.kata.web.id/dauk/,da.uk,putih kelabu (tentang warna kuda): kuda dauk
dayuh,https://kbbi.kata.web.id/dayuh/,da.yuh-ter.da.yuh,sedih
dayuk,https://kbbi.kata.web.id/dayuk/,da.yuk-ter.da.yuk,terliuk
dayus,https://kbbi.kata.web.id/dayus/,da.yus,hina budi pekertinya
debil,https://kbbi.kata.web.id/debil/,de.bil,berdaya pikir rendah atau berkemampuan berpikir tidak lebih daripada daya pikir anak yang berumur 12 tahun
debus,https://kbbi.kata.web.id/debus/,de.bus,"tidak dapat atau tidak kena (tentang jala ikan): kadang-kadang jalanya lekat, kadang-kadang debus"
dedak,https://kbbi.kata.web.id/dedak/,,menaruh dendam; sakit hati: memang sudah lama aku dedak melihat tingkah lakumu selama ini
dedel,https://kbbi.kata.web.id/dedel/,de.del,"retas (jahitan, kelim, dan sebagainya) "
dedikatif,https://kbbi.kata.web.id/dedikatif/,de.di.ka.tif,"bersifat pengabdian: dia orang yang sangat dedikatif , tidak pernah menyusahkan orang, dan siap menjalankan program"
deduktif,https://kbbi.kata.web.id/deduktif/,de.duk.tif,bersifat deduksi
defensif,https://kbbi.kata.web.id/defensif/,de.fen.sif,"(1) bersikap bertahan: kesebelasan indonesia bermain defensif; (2) dipakai atau dimaksudkan untuk bertahan: ranjau, meriam penangkis serangan udara, dan sebagainya merupakan senjata defensif"
definit,https://kbbi.kata.web.id/definit/,de.fi.nit,tertentu; pasti
definitif,https://kbbi.kata.web.id/definitif/,de.fi.ni.tif,sudah pasti (bukan untuk sementara): gubernur baru untuk provinsi itu belum ditetapkan secara definitif oleh menteri
defisien,https://kbbi.kata.web.id/defisien/,de.fi.si.en,(1) kurang; tidak sempurna; (2) kurang baik
degap,https://kbbi.kata.web.id/degap/,de.gap,arkais (tidak lazim) tegap; gagah: penjaga gudang itu degap dan galak
degeneratif,https://kbbi.kata.web.id/degeneratif/,de.ge.ne.ra.tif,bersifat degenerasi
deiktis,https://kbbi.kata.web.id/deiktis/,de.ik.tis,bersangkutan dengan atau mempunyai sifat deiksis
dekaden,https://kbbi.kata.web.id/dekaden/,de.ka.den,(1) dalam keadaan merosot (mundur); (2) jatuh; merosot (tentang akhlak dan sebagainya) 
dekat,https://kbbi.kata.web.id/dekat/,de.kat,"(1) pendek, tidak jauh (jarak atau antaranya): tinggalnya dekat dari sini; (2) hampir: sudah dekat malam; (3) berhampiran (dengan): rumahnya dekat rumah saya; (4) akrab; rapat (tentang hubungan persahabatan, persaudaraan, dan sebagainya) : pertemuan itu hanya dihadiri oleh sahabat dekat nya; dia itu masih saudara dekat saya; (5) menjelang: ia baru pulang dekat dinihari"
dekil,https://kbbi.kata.web.id/dekil/,de.kil,"dialek melayu jakarta sangat kotor; berdaki; kumal: baju itu sangat dekil , rupanya sudah lama tidak dicuci"
dekoratif,https://kbbi.kata.web.id/dekoratif/,de.ko.ra.tif,berkenaan dengan dekorasi: bunga-bunga yang dipasang di sudut itu menciptakan efek dekoratif
deksura,https://kbbi.kata.web.id/deksura/,dek.su.ra,kurang ajar; tidak tahu sopan santun
delap,https://kbbi.kata.web.id/delap/,de.lap,arkais (tidak lazim) suka meminta sesuatu kepada orang lain tanpa mempunyai rasa malu
delong,https://kbbi.kata.web.id/delong/,de.long-men.de.long,lekuk (tentang mata); cekung
deltoid,https://kbbi.kata.web.id/deltoid/,del.to.id,(1) berbentuk segitiga; (2) berkaitan dengan muara sungai
delusif,https://kbbi.kata.web.id/delusif/,de.lu.sif,"bersifat delusi (khayal, tidak nyata)"
demagogis,https://kbbi.kata.web.id/demagogis/,de.ma.go.gis,bersifat demagogi
demap,https://kbbi.kata.web.id/demap/,de.map,arkais (tidak lazim) gelojoh; rakus
demen,https://kbbi.kata.web.id/demen/,de.men,cakapan (tidak baku) senang; suka
demes,https://kbbi.kata.web.id/demes/,de.mes,"pipih (tentang hidung); pesek: hidung demes , pipi tembam"
demografis,https://kbbi.kata.web.id/demografis/,de.mo.gra.fis,"bersifat (secara, menurut, berdasarkan) demografi"
demokratis,https://kbbi.kata.web.id/demokratis/,de.mo.kra.tis,bersifat demokrasi; berciri demokrasi: sebagian warga desa tidak puas dengan tata cara pemilihan kepala desa yang tidak demokratis
demonstratif,https://kbbi.kata.web.id/demonstratif/,de.mon.stra.tif,bersifat mempertunjukkan (mempertontonkan) secara mencolok: pihak oposisi meninggalkan ruang sidang secara demonstratif
dempang,https://kbbi.kata.web.id/dempang/,dem.pang,berhampiran; damping; dekat; rapat: maka perahu itulah dempang ke pulau
dengki,https://kbbi.kata.web.id/dengki/,deng.ki,"menaruh perasaan marah (benci, tidak suka) karena iri yang amat sangat kepada keberuntungan orang lain: perkataan itu timbul karena dengki saja; mengapa engkau dengki terhadap sahabatmu itu"
dengkik,https://kbbi.kata.web.id/dengkik/,deng.kik,lunglai; tidak ada daya kerja; tanpa semangat
dengkol,https://kbbi.kata.web.id/dengkol/,deng.kol,(1) bengkok (tentang lengan dan sebagainya) ; (2) kiasan pelat; telor
denotatif,https://kbbi.kata.web.id/denotatif/,de.no.ta.tif,berkaitan dengan denotasi
dentat,https://kbbi.kata.web.id/dentat/,den.tat,bertakik; bergigi
derana,https://kbbi.kata.web.id/derana/,de.ra.na,"arkais (tidak lazim) tahan dan tabah menderita sesuatu (tidak lekas patah hati, putus asa, dan sebagainya) "
derivatif,https://kbbi.kata.web.id/derivatif/,de.ri.va.tif,istilah linguistik berasal dari dasar kata (yang memperoleh imbuhan)
despotik,https://kbbi.kata.web.id/despotik/,des.po.tik,berkaitan dengan despot
dewana,https://kbbi.kata.web.id/dewana/,de.wa.na,tergila-gila; dendam birahi
diakronis,https://kbbi.kata.web.id/diakronis/,di.a.kro.nis,istilah linguistik berkenaan dengan pendekatan terhadap bahasa dengan melihat perkembangan sepanjang waktu; bersifat historis
dialektal,https://kbbi.kata.web.id/dialektal/,di.a.lek.tal,bersangkutan dengan dialek
diametral,https://kbbi.kata.web.id/diametral/,di.a.met.ral,"seperti diameter; terbagi dua (oleh garis pemisah); terpisah secara berhadap-hadapan: pandangan para responden sangat bervariasi, sebagian malah bertentangan secara diametral"
diatonik,https://kbbi.kata.web.id/diatonik/,di.a.to.nik,bertalian dengan tangga (skala) nada musik yang tiap oktafnya bernada delapan
dibasa,https://kbbi.kata.web.id/dibasa/,di.ba.sa,istilah kimia asam yang sanggup melepas dua proton per molekul
didaktis,https://kbbi.kata.web.id/didaktis/,di.dak.tis,bersifat mendidik: cerita-cerita fabel itu bersifat didaktis
diferensial,https://kbbi.kata.web.id/diferensial/,di.fe.ren.si.al,"bersangkutan dengan, menunjukkan, atau menghasilkan perbedaan; diferensial semantis istilah linguistik alat yang dikembangkan oleh para ahli psikologi untuk mengukur makna yang diberikan oleh seorang informan kepada sebuah kata, misalnya si informan mendengar kata musik dan kemudian mencatat tanggapannya pada perangsang ini dengan memilih satu di antara adjektiva yang berlawanan, seperti gembira-sedih, keras-lembut, cepat-lambat"
digital,https://kbbi.kata.web.id/digital/,di.gi.tal,berhubungan dengan angka-angka untuk sistem perhitungan tertentu; berhubungan dengan penomoran
dihedral,https://kbbi.kata.web.id/dihedral/,di.hed.ral,berhubungan dengan dua permukaan datar
dihidroksil,https://kbbi.kata.web.id/dihidroksil/,di.hi.drok.sil,berisi atau terdiri atas dua hidroksil
dikara,https://kbbi.kata.web.id/dikara/,di.ka.ra,indah; mulia
diktatorial,https://kbbi.kata.web.id/diktatorial/,dik.ta.to.ri.al,secara diktator; bersifat diktator
diktatoris,https://kbbi.kata.web.id/diktatoris/,dik.ta.to.ris,diktatorial
diminutif,https://kbbi.kata.web.id/diminutif/,di.mi.nu.tif,"berhubungan dengan bentuk kata dengan makna kecil, biasanya dengan penambahan sebuah sufiks, misalnya dl bahasa belanda tje dalam marietje adalah sufiks diminutif"
dinamik,https://kbbi.kata.web.id/dinamik/,di.na.mik,dinamis
dinamis,https://kbbi.kata.web.id/dinamis/,di.na.mis,penuh semangat dan tenaga sehingga cepat bergerak dan mudah menyesuaikan diri dengan keadaan dan sebagainya; mengandung dinamika
dingklang,https://kbbi.kata.web.id/dingklang/,ding.klang,"pincang, timpang (tentang cara berjalan)"
diploid,https://kbbi.kata.web.id/diploid/,dip.lo.id,sifat (keadaan) yang ditandai dengan dua perangkat kromosom
diplomatis,https://kbbi.kata.web.id/diplomatis/,dip.lo.ma.tis,bersifat sangat berhati-hati dalam mengutarakan pendapat (dengan menggunakan kata-kata atau kalimat yang samar-samar atau terselubung): anggota delegasi itu menjawab pertanyaan para wartawan dengan kata-kata yang diplomatis
direk,https://kbbi.kata.web.id/direk/,di.rek,cakapan (tidak baku) langsung
dirgahayu,https://kbbi.kata.web.id/dirgahayu/,dir.ga.ha.yu,"berumur panjang (biasanya ditujukan kepada negara atau organisasi yang sedang memperingati hari jadinya): dirgahayu republik indonesia, panjang umur republik indonesia"
disagio,https://kbbi.kata.web.id/disagio/,di.sa.gio,perbedaan kurs mata uang yang mengakibatkan kerugian
disilabik,https://kbbi.kata.web.id/disilabik/,di.si.la.bik,istilah linguistik terjadi dari dua suku kata
diskoid,https://kbbi.kata.web.id/diskoid/,dis.ko.id,bundar dan pipih; menyerupai cakram
diskontinu,https://kbbi.kata.web.id/diskontinu/,dis.kon.ti.nu,tidak kontinu; tidak bersinambung
diskriminatif,https://kbbi.kata.web.id/diskriminatif/,dis.kri.mi.na.tif,bersifat diskriminasi (membeda-bedakan)
diskursif,https://kbbi.kata.web.id/diskursif/,dis.kur.sif,"(1) berkaitan dengan nalar: kemampuan diskursif; (2) disimpulkan secara logis: pemikiran diskursif; (3) bertebaran, tersebar dan sebagainya pada semua benda, hal: kecerdasan diskursif"
dispareunia,https://kbbi.kata.web.id/dispareunia/,dis.pa.reu.nia,istilah kedokteran (keadaan) rasa nyeri pada waktu bersanggama
distingtif,https://kbbi.kata.web.id/distingtif/,dis.ting.tif,istilah linguistik bersifat membedakan antara satuan bahasa: tekanan dalam bahasa belanda bersifat distingtif
dito,https://kbbi.kata.web.id/dito/,di.to,sama dengan yang disebut terdahulu
dobel,https://kbbi.kata.web.id/dobel/,do.bel,"cakapan (tidak baku) (1) rangkap dua: ikatannya harus dobel supaya kuat; (2) lipat dua: penghasilan kami sudah dobel daripada tahun yang lalu; (3) dua sekaligus: bulan ini uang sekolah harus dibayar dobel; (4) kembar: saya tidak suka yang dobel seperti ini, saya ingin dua, tetapi berlainan; (5) bermain berpasangan; bermain ganda: dalam pertandingan bulu tangkis hari ini, ia akan bermain dobel dengan pemain sekota asalnya"
dobol,https://kbbi.kata.web.id/dobol/,do.bol,berlubang (tentang karung dan sebagainya) 
dogel,https://kbbi.kata.web.id/dogel/,do.gel,tidak berekor atau tidak berbulu (tentang ayam)
dogmatis,https://kbbi.kata.web.id/dogmatis/,dog.ma.tis,bersifat mengikuti atau menjabarkan suatu ajaran tanpa kritik sama sekali
dolak-dalik,https://kbbi.kata.web.id/dolak-dalik/,do.lak-da.lik,selalu berubah-ubah; selalu berpindah-pindah; tidak tetap; tidak teguh pendiriannya
domestik,https://kbbi.kata.web.id/domestik/,do.mes.tik,(1) berhubungan dengan atau mengenai permasalahan dalam negeri: lapangan terbang itu khusus untuk melayani penerbangan domestik; wisatawan domestik; (2) mengenai (bersifat) rumah tangga: membicarakan persoalan-persoalan domestik; (3) piaraan (tentang binatang); jinak: kuda sebagai binatang domestik sudah lama dipelihara orang untuk alat pengangkutan
dominan,https://kbbi.kata.web.id/dominan/,do.mi.nan,"(1) bersifat sangat menentukan karena kekuasaan, pengaruh, dan sebagainya: bahasa indonesia sangat dominan di daerah jakarta; (2) berpengaruh kuat; tampak menonjol (tentang warna dan sebagainya) : warna biru sangat dominan dalam lukisannya"
domot,https://kbbi.kata.web.id/domot/,do.mot,"dungu; bodoh: dasar domot , sudah berulang-ulang diterangkan tetap saja tidak mengerti"
dongok,https://kbbi.kata.web.id/dongok/,do.ngok,pendek gemuk; tidak ramping (bentuk badan yang tidak seimbang) dungu; tolol
donto,https://kbbi.kata.web.id/donto/,don.to,[sd] montok
dorman,https://kbbi.kata.web.id/dorman/,dor.man,istilah botani berkenaan dengan terhambatnya pertumbuhan (perkembangan) untuk sementara waktu meskipun keadaan lingkungannya sebenarnya bersifat menunjang (air dan cahaya cukup serta suhu naik)
dower,https://kbbi.kata.web.id/dower/,do.wer,berbibir tebal dan menonjol ke depan
doyan,https://kbbi.kata.web.id/doyan/,do.yan,cakapan (tidak baku) suka sekali; gemar sekali: kecil-kecil doyan merokok
doyong,https://kbbi.kata.web.id/doyong/,do.yong,"condong; miring; hampir roboh (tentang pohon, rumah, dan sebagainya) "
dramatik,https://kbbi.kata.web.id/dramatik/,dra.ma.tik,dramatis
dramatis,https://kbbi.kata.web.id/dramatis/,dra.ma.tis,(1) mengenai drama; (2) bersifat drama
drastis,https://kbbi.kata.web.id/drastis/,dras.tis,(1) tegas dan cepat; keras dan berpengaruh cepat: tindakan-tindakan drastis diharapkan akan mengakhiri kriminalitas di ibu kota; (2) menyeluruh; radikal: perombakan drastis akan dilakukan terhadap pengurus partai itu; (3) hebat; luar biasa: harga kopi merosot secara drastis
dubius,https://kbbi.kata.web.id/dubius/,du.bi.us,(1) bersifat ragu-ragu; (2) bersifat meragukan (msl karena mempunyai dua pengertian)
dugal,https://kbbi.kata.web.id/dugal/,du.gal,agak kurang ajar; nakal
dugdeng,https://kbbi.kata.web.id/dugdeng/,dug.deng,tidak mempan oleh senjata apa pun; kebal
duka,https://kbbi.kata.web.id/duka/,du.ka,susah hati; sedih hati: kawan dalam suka dan duka
dungu,https://kbbi.kata.web.id/dungu/,du.ngu,sangat tumpul otaknya; tidak cerdas; bebal; bodoh
duniawi,https://kbbi.kata.web.id/duniawi/,du.ni.a.wi,mengenai dunia; bersifat dunia (tidak kekal dan sebagainya) 
duplo,https://kbbi.kata.web.id/duplo/,dup.lo,rangkap dua (tentang surat): surat itu diketik duplo
duratif,https://kbbi.kata.web.id/duratif/,du.ra.tif,istilah linguistik bersifat durasi; berhubungan dengan durasi
dursila,https://kbbi.kata.web.id/dursila/,dur.si.la,buruk kelakuan; jahat
dusta,https://kbbi.kata.web.id/dusta/,dus.ta,tidak benar (tentang perkataan); bohong
dwiguna,https://kbbi.kata.web.id/dwiguna/,dwi.gu.na,dapat menghasilkan dua manfaat sekaligus (msl sapi menghasilkan susu dan daging)
eco,https://kbbi.kata.web.id/eco/,,cakapan (tidak baku) enak; lezat; gurih
edentat,https://kbbi.kata.web.id/edentat/,eden.tat,istilah biologi tidak mempunyai gigi seri
edukatif,https://kbbi.kata.web.id/edukatif/,edu.ka.tif,(1) bersifat mendidik: kenakalan remaja perlu diatasi dengan tindakan edukatif; (2) berkenaan dengan pendidikan: ia berkecimpung dalam bidang edukatif
efektif,https://kbbi.kata.web.id/efektif/,efek.tif,"(1) ada efeknya (akibatnya, pengaruhnya, kesannya); (2) manjur atau mujarab (tentang obat); (3) dapat membawa hasil; berhasil guna (tentang usaha, tindakan); mangkus; (4) mulai berlaku (tentang undang-undang, peraturan)"
efisien,https://kbbi.kata.web.id/efisien/,efi.si.en,"(1) tepat atau sesuai untuk mengerjakan (menghasilkan) sesuatu (dengan tidak membuang-buang waktu, tenaga, biaya); (2) mampu menjalankan tugas dengan tepat dan cermat; berdaya guna; bertepat guna; sangkil"
egalitarian,https://kbbi.kata.web.id/egalitarian/,ega.li.ta.ri.an,egaliter: sikap suku padang pasir yang egalitarian terasa cocok dengan visi masyarakat islam; (2) penganut atau penganjur egalitarianisme
egaliter,https://kbbi.kata.web.id/egaliter/,ega.li.ter,bersifat sama; sederajat
egoistis,https://kbbi.kata.web.id/egoistis/,ego.is.tis,bersifat mementingkan diri sendiri; bersifat egois
egosentris,https://kbbi.kata.web.id/egosentris/,ego.sen.tris,menjadikan diri sendiri sebagai titik pusat pemikiran (perbuatan); berpusat pada diri sendiri (menilai segalanya dari sudut diri sendiri)
egresif,https://kbbi.kata.web.id/egresif/,eg.re.sif,istilah linguistik dihasilkan dengan aliran udara bergerak ke luar dari alat ucap
eidetik,https://kbbi.kata.web.id/eidetik/,ei.de.tik,istilah psikologi berkenaan dengan kemampuan melihat kembali secara jelas hal-hal yang dialami pada masa lampau
ejektif,https://kbbi.kata.web.id/ejektif/,ejek.tif,istilah linguistik ditandai oleh penutupan glotis dan penyempitan lain di atas glotis
ekdemik,https://kbbi.kata.web.id/ekdemik/,ek.de.mik,istilah biologi bukan pribumi
ekologis,https://kbbi.kata.web.id/ekologis/,eko.lo.gis,bersifat ekologi: menjamurnya gerakan-gerakan yang bermakna ekologis merupakan kendala bagi laju pertumbuhan ekonomi
ekonomis,https://kbbi.kata.web.id/ekonomis/,eko.no.mis,"bersifat hati-hati dalam pengeluaran uang, penggunaan barang, bahasa, waktu; tidak boros; hemat"
eksak,https://kbbi.kata.web.id/eksak/,ek.sak,"pasti; tentu: hasil perkalian selalu eksak , tidak dapat diubah-ubah lagi"
eksentrik,https://kbbi.kata.web.id/eksentrik/,ek.sen.trik,aneh; ganjil; tidak wajar: cara berpakaian yang eksentrik menarik perhatian orang
eksesif,https://kbbi.kata.web.id/eksesif/,ek.se.sif,"berkenaan dengan keadaan yang melampaui kebiasaan (ketentuan dan sebagainya) , dipandang dari sudut tertentu"
eksklusif,https://kbbi.kata.web.id/eksklusif/,eks.klu.sif-Rp50.000,"(1) terpisah dari yang lain; khusus: wartawan itu beruntung karena mendapat kesempatan mengadakan wawancara eksklusif dengan bintang tenar itu; (2) tidak termasuk: tarif losmen itu rp50.000,00 sehari eksklusif makan dan cucian; bus itu bermuatan 38 orang, eksklusif supir dan kenek"
ekskursif,https://kbbi.kata.web.id/ekskursif/,eks.kur.sif,ditandai dengan adanya penyimpangan
eksoergik,https://kbbi.kata.web.id/eksoergik/,ek.so.er.gik,eksotermik
eksotermik,https://kbbi.kata.web.id/eksotermik/,ek.so.ter.mik,(1) istilah kimia terjadi dengan pemanasan: reaksi eksotermik; (2) istilah fisika berkenaan dengan reaksi inti yang melepaskan energi
eksotik,https://kbbi.kata.web.id/eksotik/,ek.so.tik,eksotis
eksotis,https://kbbi.kata.web.id/eksotis/,ek.so.tis,"(1) memiliki daya tarik khas karena belum banyak dikenal umum: perusahaan ini menanami lahan dengan pisang eksotis , yaitu jenis pisang yang belum banyak dikenal di pasaran internasional; (2) diperkenalkan atau dimasukkan dari luar negeri (tentang mode, gagasan, dan sebagainya) ; (3) bergaya asing; luar biasa; istimewa; aneh; ganjil: orang asing merasakan pertunjukan wayang kulit sebagai sesuatu yang eksotis"
eksperimental,https://kbbi.kata.web.id/eksperimental/,ek.spe.ri.men.tal,bersangkutan dengan percobaan
eksploratif,https://kbbi.kata.web.id/eksploratif/,eks.plo.ra.tif,bersifat eksplorasi
eksponensial,https://kbbi.kata.web.id/eksponensial/,eks.po.nen.si.al,bersifat atau berhubungan dengan eksponen
ekspres,https://kbbi.kata.web.id/ekspres/,eks.pres,cepat; pesat
